gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
SNRPD1,551,SNRPD1,OK,treatmentcontrol,-1.01810997,0.067010387,-15.19331573,2.33E-46,-1.458116748,count,8.47E-42
C12orf57,571,C12orf57,OK,treatmentcontrol,-1.014135696,0.063568105,-15.95353034,2.19E-50,-1.454762302,count,7.98E-46
THUMPD3,279,THUMPD3,OK,treatmentcontrol,-1.035301481,0.116469276,-8.889052301,3.56E-18,-1.447203551,count,8.55E-14
PCNA,256,PCNA,OK,treatmentcontrol,-1.028864148,0.14681004,-7.00813204,4.88E-12,-1.444968029,count,1.12E-07
NAXE,319,NAXE,OK,treatmentcontrol,-1.021495863,0.097950081,-10.42873935,4.65E-24,-1.44048661,count,1.65E-19
STX10,317,STX10,OK,treatmentcontrol,-1.020584584,0.103145964,-9.894566312,6.19E-22,-1.434398059,count,1.51E-17
AP1S1,476,AP1S1,OK,treatmentcontrol,-1.002715059,0.075881215,-13.21427256,1.98E-36,-1.430925534,count,7.16E-32
IDH3G,407,IDH3G,OK,treatmentcontrol,-1.006882892,0.083898124,-12.00125631,8.64E-31,-1.428254366,count,3.10E-26
SURF2,287,SURF2,OK,treatmentcontrol,-1.019032427,0.111921058,-9.104921305,5.91E-19,-1.427312095,count,1.42E-14
FDX2,267,FDX2,OK,treatmentcontrol,-1.0134218,0.121115525,-8.367397965,2.37E-16,-1.415786615,count,5.61E-12
ALKBH2,215,ALKBH2,OK,treatmentcontrol,-1.006046426,0.133024917,-7.562841976,1.01E-13,-1.392130478,count,2.35E-09
