gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
RGR,279,RGR,OK,treatmentcontrol,-2.094044688,0.167868762,-12.47429635,6.43E-35,-2.595959394,count,2.12E-30
FRAT2,558,FRAT2,OK,treatmentcontrol,-1.07793394,0.100556636,-10.71966983,2.26E-26,-1.445433778,count,5.23E-22
AVPI1,373,AVPI1,OK,treatmentcontrol,-1.568610245,0.134824812,-11.63443299,1.11E-30,-1.988724125,count,2.62E-26
NDUFB8,3091,NDUFB8,OK,treatmentcontrol,-1.160500079,0.021789122,-53.26052509,0,-1.669563024,count,0
LZTS2,229,LZTS2,OK,treatmentcontrol,-1.408267595,0.154787945,-9.098044368,1.56E-19,-1.66693202,count,3.47E-15
NANOS1,1805,NANOS1,OK,treatmentcontrol,-1.383167603,0.05634059,-24.55010872,3.14E-122,-1.967262928,count,1.12E-117
BNIP3,2460,BNIP3,OK,treatmentcontrol,-1.107861081,0.040903066,-27.08503772,7.73E-146,-1.590713133,count,2.76E-141
IFITM3,327,IFITM3,OK,treatmentcontrol,-2.909103429,0.22047802,-13.1945281,9.22E-39,-3.972960505,count,3.07E-34
B4GALNT4,301,B4GALNT4,OK,treatmentcontrol,-1.146678305,0.120218572,-9.538279214,2.75E-21,-1.462928405,count,6.19E-17
SIGIRR,682,SIGIRR,OK,treatmentcontrol,-1.395672906,0.091281468,-15.28977273,5.14E-51,-1.904800769,count,1.75E-46
RASSF7,312,RASSF7,OK,treatmentcontrol,-1.298896286,0.130276092,-9.970335083,4.40E-23,-1.636297991,count,9.99E-19
IRF7,288,IRF7,OK,treatmentcontrol,-1.079830622,0.133010102,-8.118410578,6.64E-16,-1.348887681,count,1.43E-11
SLC25A22,982,SLC25A22,OK,treatmentcontrol,-1.098854341,0.071045444,-15.46692197,4.01E-52,-1.527093445,count,1.37E-47
PNPLA2,230,PNPLA2,OK,treatmentcontrol,-1.289092286,0.151778748,-8.493233075,3.02E-17,-1.545968483,count,6.57E-13
CRACR2B,802,CRACR2B,OK,treatmentcontrol,-1.994049188,0.102516467,-19.45101361,8.40E-80,-2.704109027,count,2.93E-75
CD151,584,CD151,OK,treatmentcontrol,-1.745797473,0.094240488,-18.52491979,6.55E-73,-2.367647851,count,2.28E-68
TSPAN4,641,TSPAN4,OK,treatmentcontrol,-1.068001091,0.078260496,-13.64674567,2.84E-41,-1.463514467,count,9.52E-37
MRPL23,993,MRPL23,OK,treatmentcontrol,-1.574006288,0.071626941,-21.97505954,6.76E-100,-2.183153786,count,2.38E-95
CD81,1841,CD81,OK,treatmentcontrol,-1.681938926,0.050613919,-33.23075838,1.10E-208,-2.40217147,count,3.96E-204
CDKN1C,1484,CDKN1C,OK,treatmentcontrol,-2.078896439,0.067357471,-30.86363552,1.22E-183,-2.951456953,count,4.40E-179
EIF3F,2642,EIF3F,OK,treatmentcontrol,-1.039964846,0.028485341,-36.50877233,8.07E-245,-1.491893824,count,2.93E-240
DKK3,357,DKK3,OK,treatmentcontrol,-3.926998181,0.267009652,-14.70732669,1.88E-47,-5.292329276,count,6.37E-43
SPON1,222,SPON1,OK,treatmentcontrol,-2.321349523,0.186894781,-12.42062253,1.22E-34,-2.844603566,count,4.03E-30
PAX6,329,PAX6,OK,treatmentcontrol,-3.532640929,0.310563466,-11.37494046,2.00E-29,-4.65834484,count,4.69E-25
RCN1,395,RCN1,OK,treatmentcontrol,-2.05578585,0.121522253,-16.91694976,1.36E-61,-2.721695989,count,4.69E-57
CAT,288,CAT,OK,treatmentcontrol,-5.702412909,0.995214735,-5.729831674,1.10E-08,-4.029532803,count,0.000210363
FJX1,1755,FJX1,OK,treatmentcontrol,-1.474206901,0.060570812,-24.33856915,2.50E-120,-2.097691993,count,8.87E-116
TP53I11,219,TP53I11,OK,treatmentcontrol,-1.745750443,0.169131987,-10.32182303,1.34E-24,-2.107208773,count,3.08E-20
SYT13,435,SYT13,OK,treatmentcontrol,-1.267867151,0.13316928,-9.520717894,3.24E-21,-1.647933776,count,7.29E-17
MDK,308,MDK,OK,treatmentcontrol,-3.692542718,0.295652459,-12.48947069,5.36E-35,-4.760700626,count,1.77E-30
PACSIN3,351,PACSIN3,OK,treatmentcontrol,-2.220053208,0.175908309,-12.62051358,1.11E-35,-2.671742049,count,3.65E-31
UBE2L6,261,UBE2L6,OK,treatmentcontrol,-2.131395608,0.147584525,-14.44186382,7.23E-46,-2.639306819,count,2.44E-41
TMEM216,480,TMEM216,OK,treatmentcontrol,-1.079114388,0.09303392,-11.59914998,1.65E-30,-1.436557539,count,3.89E-26
EEF1G,3131,EEF1G,OK,treatmentcontrol,-1.040584796,0.022471226,-46.3074328,0,-1.49861392,count,0
C11orf98,206,C11orf98,OK,treatmentcontrol,-1.255602248,0.186197503,-6.743389291,1.82E-11,-1.434616864,count,3.70E-07
