gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
RNF111,563,RNF111,OK,treatmentcontrol,1.502806068,0.081493774,18.44074708,5.51E-72,2.05639683,count,1.98E-67
ANK2,1079,ANK2,OK,treatmentcontrol,1.448010597,0.051744216,27.98400864,3.65E-153,2.0558322,count,1.33E-148
AC025159.1,616,AC025159.1,OK,treatmentcontrol,1.484473761,0.077695311,19.10634954,7.52E-77,2.055808321,count,2.71E-72
PAK5,559,PAK5,OK,treatmentcontrol,1.490886976,0.077192829,19.31380161,2.15E-78,2.055139469,count,7.75E-74
GSK3B,1117,GSK3B,OK,treatmentcontrol,1.452084405,0.049357664,29.41963374,3.42E-167,2.054977895,count,1.25E-162
RBM41,442,RBM41,OK,treatmentcontrol,1.516639472,0.097864905,15.49727626,3.76E-52,2.054159084,count,1.34E-47
AUH,352,AUH,OK,treatmentcontrol,1.552353298,0.102240036,15.18341897,3.32E-50,2.054063922,count,1.18E-45
CUX1,952,CUX1,OK,treatmentcontrol,1.455757129,0.060222539,24.17296174,5.18E-118,2.048979051,count,1.88E-113
JMJD1C,1476,JMJD1C,OK,treatmentcontrol,1.437018704,0.043753055,32.84384839,3.99E-202,2.048654505,count,1.46E-197
CSRNP3,1267,CSRNP3,OK,treatmentcontrol,1.438618547,0.05054892,28.45992624,9.03E-158,2.047783876,count,3.29E-153
MIR124-2HG,1159,MIR124-2HG,OK,treatmentcontrol,1.445260815,0.055659605,25.96606311,3.77E-134,2.047737378,count,1.37E-129
BRWD3,405,BRWD3,OK,treatmentcontrol,1.52545832,0.112767161,13.52750492,1.66E-40,2.047319418,count,5.85E-36
SGK3,355,SGK3,OK,treatmentcontrol,1.543377158,0.114390768,13.49214788,2.61E-40,2.045607408,count,9.19E-36
ADAM23,328,ADAM23,OK,treatmentcontrol,1.543996801,0.103302357,14.94638498,9.28E-49,2.044483608,count,3.30E-44
ZNF654,533,ZNF654,OK,treatmentcontrol,1.495776961,0.090557168,16.51748821,1.05E-58,2.044182206,count,3.75E-54
MBTD1,481,MBTD1,OK,treatmentcontrol,1.501668751,0.085974954,17.46635138,4.14E-65,2.041244287,count,1.49E-60
OGDH,240,OGDH,OK,treatmentcontrol,1.616050119,0.131978067,12.24483851,1.14E-33,2.041018909,count,3.99E-29
SDK2,213,SDK2,OK,treatmentcontrol,1.618448201,0.15895947,10.1815148,5.90E-24,2.039226363,count,2.02E-19
NBEAL1,390,NBEAL1,OK,treatmentcontrol,1.524194174,0.10326198,14.76045851,1.23E-47,2.036552224,count,4.36E-43
HIP1,311,HIP1,OK,treatmentcontrol,1.544954197,0.114389996,13.50602544,2.18E-40,2.036309886,count,7.70E-36
ATXN1,507,ATXN1,OK,treatmentcontrol,1.488486014,0.088489013,16.82113931,1.01E-60,2.036216626,count,3.61E-56
SRBD1,238,SRBD1,OK,treatmentcontrol,1.599978839,0.12893517,12.40917307,1.64E-34,2.035455813,count,5.75E-30
UBE3C,385,UBE3C,OK,treatmentcontrol,1.524909953,0.097286759,15.67438339,2.90E-53,2.034310138,count,1.03E-48
VLDLR-AS1,267,VLDLR-AS1,OK,treatmentcontrol,1.563912111,0.126944669,12.31963598,4.74E-34,2.031473346,count,1.66E-29
ZNF780B,345,ZNF780B,OK,treatmentcontrol,1.537978583,0.112059149,13.72470345,1.30E-41,2.029906155,count,4.61E-37
EPHA3,268,EPHA3,OK,treatmentcontrol,1.548552618,0.12353299,12.535539,3.64E-35,2.029496938,count,1.27E-30
UBR5,828,UBR5,OK,treatmentcontrol,1.448327361,0.069554206,20.82300173,5.26E-90,2.026246817,count,1.90E-85
TNRC6A,1302,TNRC6A,OK,treatmentcontrol,1.4261212,0.04926805,28.94616685,1.60E-162,2.025043622,count,5.83E-158
PDE1C,206,PDE1C,OK,treatmentcontrol,1.570929684,0.143609399,10.93890578,2.47E-27,2.021442313,count,8.55E-23
MYO9A,709,MYO9A,OK,treatmentcontrol,1.452593091,0.067847415,21.40970417,1.08E-94,2.0208146,count,3.90E-90
CNIH3,214,CNIH3,OK,treatmentcontrol,1.620666019,0.137451939,11.79078321,2.15E-31,2.017077461,count,7.50E-27
AKAP10,226,AKAP10,OK,treatmentcontrol,1.600320817,0.138188064,11.58074565,2.29E-30,2.014557372,count,7.96E-26
