gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
ASB3,615,ASB3,OK,treatmentcontrol,1.026589543,0.089362934,11.48786747,4.95E-30,1.38272808,count,1.19E-25
TOM1L1,354,TOM1L1,OK,treatmentcontrol,1.100071488,0.13652859,8.057444126,1.05E-15,1.377556722,count,2.38E-11
INHBB,264,INHBB,OK,treatmentcontrol,1.077138088,0.13609448,7.914634652,3.26E-15,1.377057243,count,7.40E-11
LARP4B,397,LARP4B,OK,treatmentcontrol,1.068721296,0.124474585,8.585859499,1.31E-17,1.374298823,count,3.03E-13
TBC1D2B,233,TBC1D2B,OK,treatmentcontrol,1.189584548,0.161117789,7.383322196,1.90E-13,1.373277809,count,4.25E-09
EMB,209,EMB,OK,treatmentcontrol,1.207214761,0.234294331,5.152556438,2.71E-07,1.372520757,count,0.005518285
CCM2,259,CCM2,OK,treatmentcontrol,1.145366031,0.148277973,7.724451613,1.44E-14,1.370152126,count,3.25E-10
RALGPS1,501,RALGPS1,OK,treatmentcontrol,1.036515536,0.104044486,9.962234198,4.38E-23,1.369565022,count,1.03E-18
TSC22D2,382,TSC22D2,OK,treatmentcontrol,1.067988508,0.117410457,9.096195836,1.50E-19,1.36913687,count,3.49E-15
ELOVL6,294,ELOVL6,OK,treatmentcontrol,1.114341933,0.142934762,7.796157602,8.26E-15,1.367804626,count,1.87E-10
PTPN9,259,PTPN9,OK,treatmentcontrol,1.146182229,0.140570414,8.153794197,4.80E-16,1.367441368,count,1.09E-11
UGDH-AS1,211,UGDH-AS1,OK,treatmentcontrol,1.202348585,0.184753166,6.507864576,8.66E-11,1.366375406,count,1.88E-06
PIKFYVE,597,PIKFYVE,OK,treatmentcontrol,1.014010007,0.085793027,11.81925906,1.16E-31,1.363854067,count,2.81E-27
RABGAP1,617,RABGAP1,OK,treatmentcontrol,1.012484937,0.088779206,11.40452801,1.25E-29,1.363186003,count,3.01E-25
AP3B2,407,AP3B2,OK,treatmentcontrol,1.054871822,0.106748923,9.881802936,9.61E-23,1.356949451,count,2.26E-18
PHTF2,461,PHTF2,OK,treatmentcontrol,1.034698638,0.110293761,9.381297949,1.11E-20,1.356079951,count,2.60E-16
ANKRD27,277,ANKRD27,OK,treatmentcontrol,1.120058487,0.15788825,7.093995214,1.56E-12,1.354550993,count,3.45E-08
NFIA,273,NFIA,OK,treatmentcontrol,1.079281585,0.161893894,6.666598478,3.01E-11,1.345709531,count,6.57E-07
MKRN3,212,MKRN3,OK,treatmentcontrol,1.160649438,0.154442494,7.515091259,7.11E-14,1.341714962,count,1.60E-09
UBP1,326,UBP1,OK,treatmentcontrol,1.078721957,0.135180312,7.97987476,1.94E-15,1.338315002,count,4.42E-11
GALNT2,492,GALNT2,OK,treatmentcontrol,1.013644636,0.100903798,10.04565391,1.93E-23,1.334278519,count,4.56E-19
HFM1,326,HFM1,OK,treatmentcontrol,1.057074086,0.128505742,8.225889929,2.67E-16,1.326394792,count,6.09E-12
ZNF782,280,ZNF782,OK,treatmentcontrol,1.090696548,0.170005646,6.41564897,1.58E-10,1.325486706,count,3.42E-06
NDUFV2-AS1,255,NDUFV2-AS1,OK,treatmentcontrol,1.101937243,0.148235462,7.433695185,1.31E-13,1.324399691,count,2.93E-09
LUZP1,245,LUZP1,OK,treatmentcontrol,1.110534891,0.157215729,7.063764542,1.93E-12,1.321355083,count,4.28E-08
LIPG,207,LIPG,OK,treatmentcontrol,1.135850793,0.188463332,6.026906035,1.84E-09,1.320041088,count,3.91E-05
ORC5,290,ORC5,OK,treatmentcontrol,1.077238183,0.138923913,7.754159547,1.15E-14,1.319084522,count,2.59E-10
GLRX,345,GLRX,OK,treatmentcontrol,1.048811996,0.120426798,8.709124686,4.56E-18,1.31730876,count,1.05E-13
AAMDC,427,AAMDC,OK,treatmentcontrol,1.019831894,0.112112744,9.096484992,1.50E-19,1.315955883,count,3.48E-15
TYW1B,269,TYW1B,OK,treatmentcontrol,1.075720962,0.145805653,7.377772683,1.98E-13,1.299963939,count,4.43E-09
KLHL20,428,KLHL20,OK,treatmentcontrol,1.002033246,0.106192337,9.436022155,6.69E-21,1.299808617,count,1.56E-16
ATG10,381,ATG10,OK,treatmentcontrol,1.010504487,0.113293406,8.919358389,7.27E-19,1.299706839,count,1.68E-14
BCL6,220,BCL6,OK,treatmentcontrol,1.141036132,0.171367339,6.658422425,3.18E-11,1.295139348,count,6.93E-07
UEVLD,210,UEVLD,OK,treatmentcontrol,1.141036131,0.174219811,6.549405159,6.58E-11,1.295139347,count,1.43E-06
AC004943.2,247,AC004943.2,OK,treatmentcontrol,1.090167588,0.161735327,6.740441996,1.83E-11,1.295100808,count,4.00E-07
RGS20,348,RGS20,OK,treatmentcontrol,1.020166398,0.11709824,8.712055783,4.45E-18,1.292947505,count,1.03E-13
SCLY,280,SCLY,OK,treatmentcontrol,1.051714755,0.139855895,7.519988714,6.86E-14,1.280301109,count,1.54E-09
AEBP2,366,AEBP2,OK,treatmentcontrol,1.003760362,0.112728664,8.904215862,8.31E-19,1.280006962,count,1.92E-14
ADAM19,256,ADAM19,OK,treatmentcontrol,1.054196146,0.162110327,6.502954893,8.94E-11,1.277909817,count,1.94E-06
KIF16B,235,KIF16B,OK,treatmentcontrol,1.072487015,0.158576263,6.763225445,1.57E-11,1.260933055,count,3.43E-07
DZANK1,234,DZANK1,OK,treatmentcontrol,1.075582236,0.161300324,6.668196373,2.98E-11,1.248056023,count,6.50E-07
ERI2,267,ERI2,OK,treatmentcontrol,1.033649748,0.154789127,6.677792988,2.79E-11,1.245377906,count,6.09E-07
RPS6KA3,269,RPS6KA3,OK,treatmentcontrol,1.020686013,0.14595484,6.993163181,3.18E-12,1.245146034,count,7.03E-08
DAP,248,DAP,OK,treatmentcontrol,1.025560477,0.140921282,7.277541508,4.14E-13,1.222432305,count,9.23E-09
NUP88,285,NUP88,OK,treatmentcontrol,1.003467922,0.13446455,7.462694968,1.05E-13,1.217515341,count,2.36E-09
EEFSEC,207,EEFSEC,OK,treatmentcontrol,1.068433136,0.169856606,6.290206537,3.55E-10,1.215055291,count,7.62E-06
INTS6L,227,INTS6L,OK,treatmentcontrol,1.033119946,0.152655797,6.767643082,1.52E-11,1.214550935,count,3.32E-07
SLC19A2,240,SLC19A2,OK,treatmentcontrol,1.025281498,0.155634753,6.587741333,5.11E-11,1.208254736,count,1.11E-06
C1RL,214,C1RL,OK,treatmentcontrol,1.050041113,0.167156137,6.281798139,3.74E-10,1.206696516,count,8.04E-06
PNCK,211,PNCK,OK,treatmentcontrol,1.030904755,0.164912346,6.251228489,4.54E-10,1.204005761,count,9.75E-06
BAIAP2L1,236,BAIAP2L1,OK,treatmentcontrol,1.027434351,0.157869303,6.508132578,8.65E-11,1.203507496,count,1.87E-06
MFSD6,208,MFSD6,OK,treatmentcontrol,1.049153933,0.16673197,6.292458074,3.49E-10,1.200859548,count,7.51E-06
ACAD11,211,ACAD11,OK,treatmentcontrol,1.040993002,0.15919969,6.538913497,7.06E-11,1.199878137,count,1.53E-06
DCAKD,257,DCAKD,OK,treatmentcontrol,1.002924591,0.142391796,7.043415536,2.23E-12,1.190103536,count,4.94E-08
NUP93,243,NUP93,OK,treatmentcontrol,1.001380623,0.147443603,6.791617981,1.29E-11,1.184775132,count,2.82E-07
