gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
AC093879.1,325,AC093879.1,OK,treatmentcontrol,3.697759081,0.427042471,8.658996084,6.95E-18,3.210012021,count,1.61E-13
LUCAT1,365,LUCAT1,OK,treatmentcontrol,3.265491603,0.382201578,8.543898791,1.86E-17,3.208686315,count,4.31E-13
AL049828.1,364,AL049828.1,OK,treatmentcontrol,2.81484451,0.232537103,12.10492638,4.07E-33,3.207737122,count,1.01E-28
MPPED2,1578,MPPED2,OK,treatmentcontrol,2.253097716,0.059973192,37.56841417,1.31E-262,3.207440275,count,4.80E-258
RABGEF1,1133,RABGEF1,OK,treatmentcontrol,2.281766105,0.069567583,32.79927245,9.17E-208,3.205328573,count,2.47E-203
STAT4,549,STAT4,OK,treatmentcontrol,2.458560267,0.139187608,17.66364333,3.81E-67,3.203544888,count,9.92E-63
PDE7B,256,PDE7B,OK,treatmentcontrol,3.691680035,0.454674471,8.119391506,6.29E-16,3.201992904,count,1.44E-11
PLCE1,525,PLCE1,OK,treatmentcontrol,2.449769391,0.138768629,17.65362542,4.49E-67,3.19510502,count,1.17E-62
PRICKLE2,1053,PRICKLE2,OK,treatmentcontrol,2.291039353,0.073489987,31.17485031,5.27E-190,3.193496762,count,1.42E-185
TTLL5,871,TTLL5,OK,treatmentcontrol,2.335648473,0.089030498,26.2342514,1.84E-139,3.19233518,count,4.91E-135
CARMIL1,889,CARMIL1,OK,treatmentcontrol,2.313570538,0.08361682,27.66872198,1.48E-153,3.187996724,count,3.98E-149
DACH1,1579,DACH1,OK,treatmentcontrol,2.237916954,0.068770597,32.54176998,6.48E-205,3.186730997,count,1.74E-200
ZNF385B,1674,ZNF385B,OK,treatmentcontrol,2.228856461,0.050509598,44.12738485,0,3.185902444,count,0
CADM2,2543,CADM2,OK,treatmentcontrol,2.215215683,0.037892043,58.46123662,0,3.185276711,count,0
MGAT5,388,MGAT5,OK,treatmentcontrol,2.875071708,0.237542338,12.10340747,4.14E-33,3.178629083,count,1.03E-28
KANK1,1045,KANK1,OK,treatmentcontrol,2.280693061,0.075936821,30.03408675,7.52E-178,3.17473797,count,2.02E-173
