gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
CASP3,270,CASP3,OK,treatmentcontrol,-1.393496652,0.170258606,-8.184588631,8.91E-16,-1.920606916,count,1.96E-11
RSBN1,396,RSBN1,OK,treatmentcontrol,-1.361803153,0.108263462,-12.57860336,1.25E-33,-1.910431071,count,2.90E-29
HNRNPDL,766,HNRNPDL,OK,treatmentcontrol,-1.331874784,0.061584866,-21.62665732,2.15E-84,-1.908556339,count,7.86E-80
TCF4,523,TCF4,OK,treatmentcontrol,-1.341041932,0.102634669,-13.06616907,5.96E-36,-1.906182232,count,2.16E-31
RSBN1L,533,RSBN1L,OK,treatmentcontrol,-1.345434495,0.100872591,-13.33795906,2.85E-37,-1.905479816,count,1.03E-32
CEBPG,215,CEBPG,OK,treatmentcontrol,-1.405460649,0.178502968,-7.873598226,9.54E-15,-1.899485841,count,2.09E-10
STXBP1,353,STXBP1,OK,treatmentcontrol,-1.361236298,0.122724761,-11.09178199,6.10E-27,-1.899069884,count,1.40E-22
ZFAND5,440,ZFAND5,OK,treatmentcontrol,-1.341968287,0.112225664,-11.95776655,9.20E-31,-1.889008435,count,2.13E-26
LDHA,269,LDHA,OK,treatmentcontrol,-1.35032448,0.215625652,-6.262355479,5.78E-10,-1.88811833,count,1.20E-05
FAM3C,395,FAM3C,OK,treatmentcontrol,-1.345789328,0.136122398,-9.886611963,5.48E-22,-1.886130206,count,1.24E-17
SUCO,413,SUCO,OK,treatmentcontrol,-1.333464887,0.113053169,-11.79502436,4.99E-30,-1.885630898,count,1.15E-25
WDR74,217,WDR74,OK,treatmentcontrol,-1.401195363,0.192040371,-7.296358334,6.32E-13,-1.878431657,count,1.36E-08
SNHG32,528,SNHG32,OK,treatmentcontrol,-1.323750375,0.092236503,-14.35169733,2.36E-42,-1.877374769,count,8.57E-38
LBH,269,LBH,OK,treatmentcontrol,-1.35423838,0.160896637,-8.416822172,1.44E-16,-1.874580411,count,3.20E-12
NSF,206,NSF,OK,treatmentcontrol,-1.385010038,0.174359793,-7.94340261,5.64E-15,-1.865278511,count,1.24E-10
