gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
ZNF704,521,ZNF704,OK,treatmentcontrol,1.097475271,0.092851352,11.81970163,4.18E-31,1.539453376,count,1.47E-26
PGAP1,359,PGAP1,OK,treatmentcontrol,1.129009906,0.092567731,12.1965818,6.15E-33,1.538518441,count,2.17E-28
ETV5,206,ETV5,OK,treatmentcontrol,1.179191471,0.138079949,8.53991821,2.80E-17,1.537222285,count,9.46E-13
MLLT3,382,MLLT3,OK,treatmentcontrol,1.118064335,0.090226579,12.39174026,6.62E-34,1.537031858,count,2.34E-29
TLK1,713,TLK1,OK,treatmentcontrol,1.087875677,0.063759907,17.06206487,1.23E-60,1.536713421,count,4.44E-56
TCF7L2,405,TCF7L2,OK,treatmentcontrol,1.112703705,0.074904005,14.8550629,3.48E-47,1.536349839,count,1.25E-42
VPS37B,217,VPS37B,OK,treatmentcontrol,1.196285905,0.138868963,8.614494404,1.50E-17,1.53633471,count,5.08E-13
STRBP,512,STRBP,OK,treatmentcontrol,1.10333327,0.080796252,13.65574815,1.77E-40,1.535864984,count,6.30E-36
DCAF10,482,DCAF10,OK,treatmentcontrol,1.111506935,0.084353247,13.17681273,6.31E-38,1.535848855,count,2.24E-33
OPHN1,272,OPHN1,OK,treatmentcontrol,1.153925672,0.119458083,9.659670062,1.47E-21,1.535010747,count,5.05E-17
SEL1L3,311,SEL1L3,OK,treatmentcontrol,1.131857372,0.099296245,11.39879327,4.08E-29,1.534278385,count,1.43E-24
FAM153CP,206,FAM153CP,OK,treatmentcontrol,1.182742902,0.127470887,9.278533554,4.75E-20,1.53395357,count,1.62E-15
KAT6A,567,KAT6A,OK,treatmentcontrol,1.09649463,0.073613,14.89539397,2.04E-47,1.533038536,count,7.29E-43
ZNF251,222,ZNF251,OK,treatmentcontrol,1.189656683,0.13005929,9.147033481,1.53E-19,1.533013299,count,5.22E-15
SORBS1,229,SORBS1,OK,treatmentcontrol,1.150238906,0.138667373,8.294949831,2.10E-16,1.532652032,count,7.04E-12
SARM1,206,SARM1,OK,treatmentcontrol,1.186290749,0.136010631,8.722044329,6.08E-18,1.532465129,count,2.06E-13
DOCK1,277,DOCK1,OK,treatmentcontrol,1.148376708,0.097832078,11.73824299,1.03E-30,1.53074364,count,3.60E-26
ASXL2,314,ASXL2,OK,treatmentcontrol,1.146705102,0.122417211,9.367188562,2.14E-20,1.530382898,count,7.32E-16
RANBP9,307,RANBP9,OK,treatmentcontrol,1.133089623,0.104821393,10.80971731,1.95E-26,1.52993412,count,6.80E-22
PARP8,222,PARP8,OK,treatmentcontrol,1.1717008,0.120781081,9.701029219,1.00E-21,1.528087066,count,3.44E-17
PPM1B,435,PPM1B,OK,treatmentcontrol,1.108555214,0.092761526,11.95059274,9.78E-32,1.528015181,count,3.44E-27
POU2F1,494,POU2F1,OK,treatmentcontrol,1.091285934,0.076064891,14.34677583,2.74E-44,1.526255608,count,9.80E-40
ACYP2,592,ACYP2,OK,treatmentcontrol,1.086087906,0.064692743,16.78840405,6.80E-59,1.522702426,count,2.45E-54
TNPO3,330,TNPO3,OK,treatmentcontrol,1.123714395,0.100450076,11.18679486,3.88E-28,1.521694461,count,1.36E-23
CNTN1,460,CNTN1,OK,treatmentcontrol,1.094278528,0.097198881,11.25813915,1.83E-28,1.520718543,count,6.39E-24
EBF4,205,EBF4,OK,treatmentcontrol,1.175258882,0.12052266,9.751352022,6.25E-22,1.520047155,count,2.15E-17
DPH6,328,DPH6,OK,treatmentcontrol,1.117601516,0.097418347,11.47218725,1.85E-29,1.519401907,count,6.50E-25
PFKFB4,205,PFKFB4,OK,treatmentcontrol,1.164302859,0.136201212,8.548403038,2.61E-17,1.516899033,count,8.82E-13
KIAA0319L,445,KIAA0319L,OK,treatmentcontrol,1.095668085,0.072457093,15.12161255,9.82E-49,1.5164842,count,3.52E-44
HIVEP1,355,HIVEP1,OK,treatmentcontrol,1.111789308,0.094800443,11.72768055,1.15E-30,1.513764407,count,4.04E-26
MTFR1,353,MTFR1,OK,treatmentcontrol,1.111789308,0.114418595,9.716858561,8.63E-22,1.513764407,count,2.97E-17
ARMCX4,261,ARMCX4,OK,treatmentcontrol,1.142751534,0.119098028,9.595050007,2.67E-21,1.511474046,count,9.17E-17
KDM2B,218,KDM2B,OK,treatmentcontrol,1.170030228,0.134690911,8.68677938,8.19E-18,1.510378771,count,2.77E-13
GALK2,302,GALK2,OK,treatmentcontrol,1.137408275,0.120595423,9.431603995,1.19E-20,1.509391833,count,4.09E-16
MTMR3,366,MTMR3,OK,treatmentcontrol,1.115279713,0.102815011,10.84744044,1.33E-26,1.50868678,count,4.62E-22
RMST,597,RMST,OK,treatmentcontrol,1.055969026,0.095903145,11.01078627,2.45E-27,1.508255907,count,8.56E-23
ARID1B,771,ARID1B,OK,treatmentcontrol,1.061997082,0.050566449,21.00201019,8.42E-88,1.507955419,count,3.06E-83
SLC25A16,223,SLC25A16,OK,treatmentcontrol,1.170167978,0.146659709,7.978796523,2.60E-15,1.507927503,count,8.68E-11
NDEL1,276,NDEL1,OK,treatmentcontrol,1.146015861,0.145406519,7.881461343,5.55E-15,1.507628426,count,1.85E-10
TET2,358,TET2,OK,treatmentcontrol,1.115796375,0.117568033,9.490644269,6.97E-21,1.507234178,count,2.39E-16
DSE,335,DSE,OK,treatmentcontrol,1.113009564,0.096151575,11.57557289,6.06E-30,1.507196642,count,2.13E-25
COBLL1,515,COBLL1,OK,treatmentcontrol,1.073430578,0.102563866,10.46597229,6.29E-25,1.506640601,count,2.18E-20
METTL16,554,METTL16,OK,treatmentcontrol,1.079583524,0.094801798,11.3877959,4.59E-29,1.505952978,count,1.61E-24
PPA2,458,PPA2,OK,treatmentcontrol,1.090229536,0.071987804,15.14464224,7.20E-49,1.505883132,count,2.58E-44
PREX2,260,PREX2,OK,treatmentcontrol,1.13066881,0.122663657,9.217634932,8.19E-20,1.505631015,count,2.79E-15
MAST4,314,MAST4,OK,treatmentcontrol,1.112070156,0.095923614,11.59328879,5.00E-30,1.501158126,count,1.75E-25
FOXK2,389,FOXK2,OK,treatmentcontrol,1.102710812,0.10017225,11.00814659,2.52E-27,1.500392592,count,8.79E-23
DHX57,288,DHX57,OK,treatmentcontrol,1.125362332,0.118061615,9.53199169,4.77E-21,1.500255572,count,1.64E-16
TYW1,400,TYW1,OK,treatmentcontrol,1.100178594,0.101816585,10.80549489,2.04E-26,1.499225168,count,7.10E-22
NCALD,402,NCALD,OK,treatmentcontrol,1.083757025,0.082952619,13.06477167,2.43E-37,1.496770692,count,8.62E-33
KIAA1841,248,KIAA1841,OK,treatmentcontrol,1.146984642,0.174601901,6.569141781,6.60E-11,1.496471377,count,1.49E-06
RALGPS1,209,RALGPS1,OK,treatmentcontrol,1.159041106,0.128101251,9.047851603,3.67E-19,1.495464421,count,1.25E-14
SLC30A7,205,SLC30A7,OK,treatmentcontrol,1.170932212,0.152378282,7.684377331,2.50E-14,1.49449518,count,8.31E-10
PLCE1,309,PLCE1,OK,treatmentcontrol,1.106008369,0.107020728,10.33452478,2.31E-24,1.49362228,count,8.00E-20
HIP1,401,HIP1,OK,treatmentcontrol,1.07576539,0.069933747,15.38263633,2.84E-50,1.492199253,count,1.02E-45
