gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
SYDE1,368,SYDE1,OK,treatmentcontrol,-1.05672145,0.167196866,-6.320222825,2.93E-10,-1.268820916,count,6.13E-06
MPV17L2,427,MPV17L2,OK,treatmentcontrol,-1.04866868,0.162332872,-6.459989684,1.19E-10,-1.291844233,count,2.50E-06
FKBP8,1933,FKBP8,OK,treatmentcontrol,-1.015229511,0.04814445,-21.08715543,3.68E-93,-1.446082528,count,1.01E-88
HOMER3,1623,HOMER3,OK,treatmentcontrol,-1.19549251,0.064417213,-18.55858798,1.71E-73,-1.692330845,count,4.60E-69
ARMC6,443,ARMC6,OK,treatmentcontrol,-1.004300634,0.162842921,-6.167296838,7.72E-10,-1.255403434,count,1.60E-05
BORCS8,536,BORCS8,OK,treatmentcontrol,-1.080520866,0.140658407,-7.681879007,2.01E-14,-1.395215801,count,4.47E-10
LSR,594,LSR,OK,treatmentcontrol,-1.174023217,0.126173613,-9.304823624,2.27E-20,-1.56044357,count,5.33E-16
DMKN,784,DMKN,OK,treatmentcontrol,-1.526855689,0.126571306,-12.06320565,7.07E-33,-2.114767483,count,1.77E-28
TMEM147,2238,TMEM147,OK,treatmentcontrol,-1.022328564,0.042426757,-24.09631622,4.73E-119,-1.462907975,count,1.32E-114
IGFLR1,221,IGFLR1,OK,treatmentcontrol,-1.685224005,0.289277154,-5.825638087,6.19E-09,-1.692187264,count,0.000125632
PSENEN,1789,PSENEN,OK,treatmentcontrol,-1.025231737,0.059407006,-17.25775803,3.53E-64,-1.453901361,count,9.42E-60
CAPNS1,1511,CAPNS1,OK,treatmentcontrol,-1.1846016,0.062955884,-18.81637611,2.09E-75,-1.672156946,count,5.64E-71
ZNF790-AS1,510,ZNF790-AS1,OK,treatmentcontrol,-1.380376999,0.187996876,-7.342552842,2.58E-13,-1.73355188,count,5.66E-09
PSMD8,2739,PSMD8,OK,treatmentcontrol,-1.043288004,0.034731856,-30.0383607,4.62E-177,-1.498903747,count,1.31E-172
MRPS12,1619,MRPS12,OK,treatmentcontrol,-1.024014727,0.059987424,-17.0704902,6.96E-63,-1.446329892,count,1.85E-58
PLAUR,545,PLAUR,OK,treatmentcontrol,-1.506619632,0.17361344,-8.678012654,6.00E-18,-2.015736305,count,1.38E-13
TOMM40,1673,TOMM40,OK,treatmentcontrol,-1.196074424,0.071872332,-16.64165315,5.78E-60,-1.694204508,count,1.53E-55
APOE,1594,APOE,OK,treatmentcontrol,-1.649231283,0.167329543,-9.856187122,1.24E-22,-2.364148876,count,2.97E-18
VASP,863,VASP,OK,treatmentcontrol,-1.181254894,0.106154929,-11.12765001,2.66E-28,-1.602759292,count,6.52E-24
AP2S1,2231,AP2S1,OK,treatmentcontrol,-1.183225419,0.043387466,-27.27113474,5.28E-149,-1.693122131,count,1.48E-144
INAFM1,1008,INAFM1,OK,treatmentcontrol,-1.671389198,0.131191643,-12.74005845,2.14E-36,-2.300699502,count,5.42E-32
SELENOW,2364,SELENOW,OK,treatmentcontrol,-1.236715536,0.0447244,-27.65191997,9.20E-153,-1.775697049,count,2.59E-148
EMP3,2226,EMP3,OK,treatmentcontrol,-1.645801826,0.059650163,-27.59090261,3.70E-152,-2.360211282,count,1.04E-147
GRWD1,635,GRWD1,OK,treatmentcontrol,-1.110694195,0.135962662,-8.169111875,4.26E-16,-1.452477904,count,9.65E-12
PTH2,1329,PTH2,OK,treatmentcontrol,-1.023648512,0.112651073,-9.086895343,1.64E-19,-1.459576845,count,3.84E-15
AKT1S1,696,AKT1S1,OK,treatmentcontrol,-1.018968786,0.110620043,-9.211430075,5.33E-20,-1.347190611,count,1.25E-15
C19orf48,1145,C19orf48,OK,treatmentcontrol,-1.048776763,0.088280293,-11.88007792,5.91E-32,-1.456164021,count,1.47E-27
NDUFA3,1810,NDUFA3,OK,treatmentcontrol,-1.050802861,0.053830203,-19.5206928,9.68E-81,-1.494635223,count,2.63E-76
TFPT,622,TFPT,OK,treatmentcontrol,-1.047454141,0.125049986,-8.376283524,7.73E-17,-1.376244647,count,1.76E-12
CDC42EP5,870,CDC42EP5,OK,treatmentcontrol,-1.045532653,0.097534492,-10.71961963,2.06E-26,-1.444154848,count,5.00E-22
ZNF580,1829,ZNF580,OK,treatmentcontrol,-1.008271689,0.049725441,-20.27677723,1.22E-86,-1.434075166,count,3.33E-82
CCDC106,945,CCDC106,OK,treatmentcontrol,-1.39612697,0.105627785,-13.21742167,5.57E-39,-1.897105937,count,1.42E-34
EPN1,1339,EPN1,OK,treatmentcontrol,-1.129435011,0.067046059,-16.84565848,2.40E-61,-1.582000257,count,6.38E-57
ZNF667-AS1,1046,ZNF667-AS1,OK,treatmentcontrol,-5.008782696,0.620179654,-8.076341528,9.02E-16,-5.203370879,count,2.04E-11
AC006115.2,222,AC006115.2,OK,treatmentcontrol,-2.380161417,0.435754787,-5.462157817,5.02E-08,-2.170888153,count,0.000997973
ZSCAN1,721,ZSCAN1,OK,treatmentcontrol,-1.752873518,0.141507294,-12.38716017,1.54E-34,-2.287491663,count,3.87E-30
CHMP2A,2554,CHMP2A,OK,treatmentcontrol,-1.016055843,0.035709001,-28.45377429,8.70E-161,-1.458049131,count,2.45E-156
UBE2M,2273,UBE2M,OK,treatmentcontrol,-1.150624441,0.045582388,-25.2427415,1.43E-129,-1.646531163,count,3.99E-125
SRXN1,524,SRXN1,OK,treatmentcontrol,-1.419182241,0.212814283,-6.668641871,2.98E-11,-1.837777048,count,6.33E-07
SNRPB,2492,SNRPB,OK,treatmentcontrol,-1.178976717,0.042137155,-27.97950449,5.05E-156,-1.690650683,count,1.42E-151
ITPA,1399,ITPA,OK,treatmentcontrol,-1.152594129,0.075098124,-15.34784188,1.53E-51,-1.614132961,count,3.99E-47
C20orf27,1109,C20orf27,OK,treatmentcontrol,-1.445617524,0.096182058,-15.03001238,1.45E-49,-2.003744719,count,3.79E-45
CST3,2170,CST3,OK,treatmentcontrol,-1.464142045,0.198306352,-7.383233207,1.91E-13,-2.100326821,count,4.20E-09
ID1,1057,ID1,OK,treatmentcontrol,-1.277496717,0.148946285,-8.576895497,1.43E-17,-1.81963372,count,3.28E-13
EIF6,1907,EIF6,OK,treatmentcontrol,-1.239752259,0.063996852,-19.37208191,1.33E-79,-1.763805291,count,3.61E-75
ROMO1,2326,ROMO1,OK,treatmentcontrol,-1.119560781,0.044493446,-25.16237516,7.99E-129,-1.602799653,count,2.24E-124
MYL9,395,MYL9,OK,treatmentcontrol,-1.162273853,0.166146606,-6.995471518,3.14E-12,-1.575450463,count,6.78E-08
SNHG17,1236,SNHG17,OK,treatmentcontrol,-1.488321403,0.118828023,-12.52500354,2.94E-35,-2.068446109,count,7.41E-31
SDC4,691,SDC4,OK,treatmentcontrol,-1.114020602,0.126874154,-8.780516493,2.47E-18,-1.492358652,count,5.72E-14
CTSA,640,CTSA,OK,treatmentcontrol,-1.197450797,0.123180097,-9.721138569,4.57E-22,-1.581958985,count,1.09E-17
PLTP,1222,PLTP,OK,treatmentcontrol,-1.493456468,0.108167064,-13.80694283,2.73E-42,-2.102156348,count,7.01E-38
ADRM1,1831,ADRM1,OK,treatmentcontrol,-1.305717476,0.0644637,-20.25508113,1.81E-86,-1.853083686,count,4.94E-82
PPDPF,2074,PPDPF,OK,treatmentcontrol,-1.089614614,0.046001992,-23.68624846,2.25E-115,-1.560033547,count,6.27E-111
SLC2A4RG,915,SLC2A4RG,OK,treatmentcontrol,-1.165733052,0.088468277,-13.1768481,9.31E-39,-1.606546332,count,2.37E-34
RGS19,312,RGS19,OK,treatmentcontrol,-1.578325933,0.20325337,-7.765312485,1.05E-14,-1.767453397,count,2.35E-10
RCAN1,647,RCAN1,OK,treatmentcontrol,-1.236199864,0.221049786,-5.592404708,2.41E-08,-1.695795003,count,0.000482255
GATD3A,468,GATD3A,OK,treatmentcontrol,-1.782487199,0.219172656,-8.132799185,5.72E-16,-2.114660207,count,1.29E-11
CFAP410,864,CFAP410,OK,treatmentcontrol,-1.314927042,0.102079512,-12.88140019,3.76E-37,-1.785262161,count,9.52E-33
S100B,373,S100B,OK,treatmentcontrol,-2.101106238,0.362127672,-5.802114553,7.11E-09,-2.857807242,count,0.000144244
UFD1,1733,UFD1,OK,treatmentcontrol,-1.069440395,0.060743965,-17.60570624,1.29E-66,-1.515402488,count,3.45E-62
TXNRD2,339,TXNRD2,OK,treatmentcontrol,-3.212059185,0.516321338,-6.221046761,5.51E-10,-2.958154166,count,1.14E-05
