gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
SHROOM3,369,SHROOM3,OK,treatmentcontrol,1.267764135,0.110404863,11.48286498,1.70E-28,1.800805166,count,6.09E-24
ECPAS,232,ECPAS,OK,treatmentcontrol,1.304785816,0.141398078,9.227747918,2.09E-19,1.800193626,count,5.05E-15
PARG,269,PARG,OK,treatmentcontrol,1.293525402,0.135609516,9.538603485,1.44E-20,1.797075668,count,3.50E-16
ABCA1,371,ABCA1,OK,treatmentcontrol,1.265565103,0.119026699,10.63261528,6.82E-25,1.796859177,count,2.43E-20
XPO7,224,XPO7,OK,treatmentcontrol,1.302174167,0.147347106,8.83746006,5.45E-18,1.795409035,count,1.30E-13
RBL2,262,RBL2,OK,treatmentcontrol,1.290035006,0.139589294,9.241647182,1.86E-19,1.792133615,count,4.49E-15
LDLRAD3,355,LDLRAD3,OK,treatmentcontrol,1.266071287,0.11561454,10.95079638,3.23E-26,1.788629758,count,1.15E-21
SCAF8,292,SCAF8,OK,treatmentcontrol,1.279278044,0.126747976,10.09308457,1.03E-22,1.786175316,count,2.52E-18
PMS1,208,PMS1,OK,treatmentcontrol,1.30184204,0.147774819,8.809633785,6.84E-18,1.784962489,count,1.64E-13
RNF130,469,RNF130,OK,treatmentcontrol,1.251024639,0.093691431,13.35260462,4.28E-37,1.780033459,count,1.55E-32
ENOSF1,201,ENOSF1,OK,treatmentcontrol,1.295483423,0.156052912,8.301565197,3.96E-16,1.777391132,count,9.38E-12
ZNF638,486,ZNF638,OK,treatmentcontrol,1.248437314,0.086987664,14.35188919,4.92E-42,1.776326737,count,1.78E-37
SPICE1,202,SPICE1,OK,treatmentcontrol,1.292363296,0.160045053,8.07499682,2.27E-15,1.775625116,count,5.35E-11
PI4KA,224,PI4KA,OK,treatmentcontrol,1.284331124,0.143753391,8.934266627,2.45E-18,1.774441807,count,5.89E-14
SLC15A4,287,SLC15A4,OK,treatmentcontrol,1.262658142,0.129896684,9.720480148,2.92E-21,1.773301386,count,7.11E-17
TWSG1,240,TWSG1,OK,treatmentcontrol,1.276951017,0.161779161,7.893173667,8.95E-15,1.772837479,count,2.10E-10
SOX6,475,SOX6,OK,treatmentcontrol,1.239764234,0.109956747,11.27501739,1.35E-27,1.772049596,count,4.83E-23
RABGAP1,437,RABGAP1,OK,treatmentcontrol,1.249318019,0.08990734,13.89561769,9.44E-40,1.772031415,count,3.42E-35
SSH2,293,SSH2,OK,treatmentcontrol,1.25897627,0.120780982,10.42363001,4.87E-24,1.771913871,count,1.73E-19
PTEN,510,PTEN,OK,treatmentcontrol,1.24260551,0.077121461,16.11231801,3.07E-51,1.770820543,count,1.12E-46
MYO1E,314,MYO1E,OK,treatmentcontrol,1.259573473,0.131754125,9.560030643,1.20E-20,1.769288809,count,2.91E-16
LINC01184,262,LINC01184,OK,treatmentcontrol,1.264389435,0.128285788,9.856036707,8.74E-22,1.75658442,count,2.13E-17
CNIH3,210,CNIH3,OK,treatmentcontrol,1.274818986,0.16648177,7.65740891,5.10E-14,1.754567273,count,1.19E-09
BNIP3,753,BNIP3,OK,treatmentcontrol,1.21726547,0.08315521,14.638475,1.72E-43,1.752925849,count,6.24E-39
TRIM22,203,TRIM22,OK,treatmentcontrol,1.277974559,0.176214319,7.252387675,9.13E-13,1.751397723,count,2.11E-08
ABL2,228,ABL2,OK,treatmentcontrol,1.267045488,0.149075803,8.499336994,8.35E-17,1.751018915,count,1.99E-12
ZBTB20,725,ZBTB20,OK,treatmentcontrol,1.217809552,0.060536443,20.11696586,4.59E-74,1.749986862,count,1.68E-69
FOXJ3,343,FOXJ3,OK,treatmentcontrol,1.242293226,0.110905777,11.20133916,2.80E-27,1.74648551,count,9.99E-23
TP53BP1,361,TP53BP1,OK,treatmentcontrol,1.238415963,0.104678451,11.8306676,5.01E-30,1.744164841,count,1.80E-25
SLC33A1,225,SLC33A1,OK,treatmentcontrol,1.267045488,0.159487149,7.944498973,6.09E-15,1.742440765,count,1.43E-10
NUMB,272,NUMB,OK,treatmentcontrol,1.24702079,0.128577151,9.698618899,3.54E-21,1.738658214,count,8.62E-17
KIAA0355,249,KIAA0355,OK,treatmentcontrol,1.253825277,0.141861446,8.83837938,5.40E-18,1.737712025,count,1.30E-13
CRISPLD1,248,CRISPLD1,OK,treatmentcontrol,1.230487892,0.171469036,7.176152154,1.55E-12,1.73164668,count,3.56E-08
CHN1,347,CHN1,OK,treatmentcontrol,1.224893654,0.130266987,9.402947623,4.68E-20,1.73119041,count,1.13E-15
CRY1,420,CRY1,OK,treatmentcontrol,1.217373871,0.101755982,11.96365906,1.27E-30,1.730238908,count,4.58E-26
ADNP2,231,ADNP2,OK,treatmentcontrol,1.247627402,0.137379572,9.081607886,7.19E-19,1.7272567,count,1.73E-14
B3GLCT,218,B3GLCT,OK,treatmentcontrol,1.246900922,0.148948566,8.371352302,2.29E-16,1.727087594,count,5.44E-12
CDK17,239,CDK17,OK,treatmentcontrol,1.244822344,0.13177897,9.446289838,3.22E-20,1.726602725,count,7.80E-16
ABHD2,249,ABHD2,OK,treatmentcontrol,1.231208873,0.136313624,9.032177709,1.09E-18,1.726590518,count,2.61E-14
PIP5K1A,236,PIP5K1A,OK,treatmentcontrol,1.243514991,0.135726574,9.161912492,3.66E-19,1.726296992,count,8.82E-15
ZNF483,293,ZNF483,OK,treatmentcontrol,1.230299573,0.124786141,9.859264505,8.49E-22,1.723172266,count,2.07E-17
POU2F1,351,POU2F1,OK,treatmentcontrol,1.219368053,0.110033637,11.08177536,9.04E-27,1.720539846,count,3.23E-22
ARHGAP42,263,ARHGAP42,OK,treatmentcontrol,1.231313827,0.133830381,9.200555341,2.64E-19,1.71976355,count,6.36E-15
ARHGEF7,245,ARHGEF7,OK,treatmentcontrol,1.239753346,0.133030899,9.319288608,9.60E-20,1.716134257,count,2.32E-15
MXI1,581,MXI1,OK,treatmentcontrol,1.198320605,0.083516275,14.34834827,5.13E-42,1.714393219,count,1.86E-37
IARS,440,IARS,OK,treatmentcontrol,1.204823685,0.113296876,10.63421808,6.72E-25,1.713754621,count,2.39E-20
LRP6,342,LRP6,OK,treatmentcontrol,1.21952597,0.104375853,11.68398567,2.24E-29,1.711168422,count,8.01E-25
ZNF518A,260,ZNF518A,OK,treatmentcontrol,1.230020165,0.135660256,9.066916169,8.13E-19,1.710761283,count,1.96E-14
PDS5A,374,PDS5A,OK,treatmentcontrol,1.210088799,0.103780075,11.66012647,2.85E-29,1.708502189,count,1.02E-24
PHACTR2,204,PHACTR2,OK,treatmentcontrol,1.221982499,0.163446645,7.476338831,1.88E-13,1.706524557,count,4.37E-09
SPG11,283,SPG11,OK,treatmentcontrol,1.223013218,0.130961115,9.338750816,8.12E-20,1.70635544,count,1.96E-15
PPP3CA,465,PPP3CA,OK,treatmentcontrol,1.198931351,0.085259804,14.06209364,1.40E-40,1.706180383,count,5.09E-36
ANTXR1,345,ANTXR1,OK,treatmentcontrol,1.207370064,0.105955218,11.39509768,4.09E-28,1.705746511,count,1.47E-23
STK38L,203,STK38L,OK,treatmentcontrol,1.245374787,0.154717698,8.049336323,2.76E-15,1.702772486,count,6.50E-11
ABL1,280,ABL1,OK,treatmentcontrol,1.217400258,0.127731539,9.530929229,1.54E-20,1.702542388,count,3.74E-16
CD2AP,219,CD2AP,OK,treatmentcontrol,1.227824775,0.145111482,8.461251699,1.13E-16,1.699288143,count,2.68E-12
NIFK-AS1,213,NIFK-AS1,OK,treatmentcontrol,1.229927825,0.159713994,7.700814408,3.71E-14,1.698640783,count,8.67E-10
R3HDM2,412,R3HDM2,OK,treatmentcontrol,1.196953106,0.098486519,12.15347151,1.78E-31,1.697584461,count,6.38E-27
PIFO,214,PIFO,OK,treatmentcontrol,1.216273163,0.156458398,7.773779986,2.17E-14,1.697351305,count,5.08E-10
LARP4B,244,LARP4B,OK,treatmentcontrol,1.22090431,0.131282559,9.299821051,1.13E-19,1.695057672,count,2.74E-15
PKP4,211,PKP4,OK,treatmentcontrol,1.221291854,0.148324145,8.233938272,6.70E-16,1.694866975,count,1.58E-11
CPEB4,473,CPEB4,OK,treatmentcontrol,1.18700277,0.097770362,12.14072189,2.03E-31,1.693258938,count,7.29E-27
FRS2,309,FRS2,OK,treatmentcontrol,1.206918079,0.11155728,10.81881954,1.15E-25,1.691238046,count,4.11E-21
CERS6,279,CERS6,OK,treatmentcontrol,1.203132162,0.155218339,7.751224302,2.57E-14,1.688612265,count,6.00E-10
NUP153,241,NUP153,OK,treatmentcontrol,1.219005511,0.141931438,8.588692762,4.09E-17,1.688509901,count,9.75E-13
ELF2,396,ELF2,OK,treatmentcontrol,1.192542958,0.099955221,11.93077211,1.79E-30,1.688102217,count,6.42E-26
EML4,222,EML4,OK,treatmentcontrol,1.222404707,0.141272328,8.652824814,2.44E-17,1.686088196,count,5.84E-13
SNCAIP,292,SNCAIP,OK,treatmentcontrol,1.193352008,0.154883313,7.704845579,3.61E-14,1.684626926,count,8.42E-10
ARNT2,265,ARNT2,OK,treatmentcontrol,1.201268357,0.145877202,8.2347916,6.65E-16,1.683210175,count,1.57E-11
PRKCA,272,PRKCA,OK,treatmentcontrol,1.198238854,0.130761964,9.16351222,3.61E-19,1.679723056,count,8.70E-15
PPP6R3,360,PPP6R3,OK,treatmentcontrol,1.191621721,0.109550989,10.87732509,6.58E-26,1.678906511,count,2.34E-21
NEAT1,704,NEAT1,OK,treatmentcontrol,1.164750073,0.092491573,12.59303995,1.70E-33,1.678272695,count,6.14E-29
