gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
BUD31,1322,BUD31,OK,treatmentcontrol,-1.067069318,0.070060378,-15.23071021,1.70E-50,-1.507388994,count,6.04E-46
HNRNPDL,1951,HNRNPDL,OK,treatmentcontrol,-1.052924745,0.048424973,-21.74342431,2.10E-97,-1.506169709,count,7.61E-93
RPS28,2448,RPS28,OK,treatmentcontrol,-1.047463889,0.039839033,-26.29240278,3.63E-137,-1.505609535,count,1.32E-132
ARPC3,1533,ARPC3,OK,treatmentcontrol,-1.055999888,0.057024263,-18.51843128,1.52E-72,-1.504130389,count,5.46E-68
ISOC2,470,ISOC2,OK,treatmentcontrol,-1.14279881,0.139834567,-8.172505826,4.42E-16,-1.501692454,count,1.47E-11
MRPL9,511,MRPL9,OK,treatmentcontrol,-1.127330972,0.127222092,-8.861125871,1.34E-18,-1.50121805,count,4.50E-14
SCO2,393,SCO2,OK,treatmentcontrol,-1.174023733,0.153300657,-7.65830854,2.53E-14,-1.500937003,count,8.36E-10
TMEM151A,214,TMEM151A,OK,treatmentcontrol,-1.295806352,0.218672055,-5.925797657,3.46E-09,-1.499477284,count,0.000109715
CALM1,2109,CALM1,OK,treatmentcontrol,-1.043942983,0.063490398,-16.44253319,3.26E-58,-1.499310398,count,1.17E-53
FGFBP3,242,FGFBP3,OK,treatmentcontrol,-1.267856339,0.210307901,-6.028572063,1.86E-09,-1.498919106,count,5.90E-05
PFDN2,1889,PFDN2,OK,treatmentcontrol,-1.048219126,0.050419149,-20.79009946,9.58E-90,-1.496817482,count,3.46E-85
SNRNP25,549,SNRNP25,OK,treatmentcontrol,-1.116067108,0.119644567,-9.32818882,2.04E-20,-1.495986513,count,6.92E-16
EIF3G,1064,EIF3G,OK,treatmentcontrol,-1.066789622,0.081162929,-13.14380388,2.13E-38,-1.494985345,count,7.49E-34
PMM1,361,PMM1,OK,treatmentcontrol,-1.178323392,0.15793222,-7.460943649,1.12E-13,-1.494754928,count,3.69E-09
RNF187,1200,RNF187,OK,treatmentcontrol,-1.062456778,0.076579301,-13.873942,1.86E-42,-1.494718153,count,6.59E-38
MDH2,1202,MDH2,OK,treatmentcontrol,-1.058529451,0.06708652,-15.77857149,6.35E-54,-1.493496243,count,2.26E-49
IFT57,467,IFT57,OK,treatmentcontrol,-1.123011794,0.133557431,-8.4084561,6.36E-17,-1.491948985,count,2.13E-12
EPN1,699,EPN1,OK,treatmentcontrol,-1.092384624,0.102888248,-10.61719527,7.16E-26,-1.489724286,count,2.47E-21
ZNF790-AS1,295,ZNF790-AS1,OK,treatmentcontrol,-1.22038384,0.188677304,-6.468100914,1.16E-10,-1.489597506,count,3.72E-06
SYT13,254,SYT13,OK,treatmentcontrol,-1.23086207,0.191884656,-6.414593529,1.64E-10,-1.487938629,count,5.26E-06
MRPL21,934,MRPL21,OK,treatmentcontrol,-1.064735199,0.08684292,-12.26047213,9.51E-34,-1.484028911,count,3.32E-29
SNRPA1,1283,SNRPA1,OK,treatmentcontrol,-1.053242737,0.070131459,-15.01812108,3.40E-49,-1.483371617,count,1.21E-44
DDIT4,1387,DDIT4,OK,treatmentcontrol,-1.042752876,0.107877791,-9.666057005,8.76E-22,-1.482488035,count,2.99E-17
GABARAP,1829,GABARAP,OK,treatmentcontrol,-1.03714543,0.049957371,-20.76060873,1.64E-89,-1.481184942,count,5.92E-85
SDCBP,554,SDCBP,OK,treatmentcontrol,-1.095439852,0.128025428,-8.556424073,1.84E-17,-1.480435636,count,6.15E-13
BRIX1,733,BRIX1,OK,treatmentcontrol,-1.082072175,0.109359473,-9.89463593,9.82E-23,-1.479726091,count,3.36E-18
TESK1,374,TESK1,OK,treatmentcontrol,-1.157649098,0.157887991,-7.332090879,2.91E-13,-1.478836501,count,9.54E-09
UQCC3,506,UQCC3,OK,treatmentcontrol,-1.108753927,0.127867548,-8.671112789,6.91E-18,-1.478709887,count,2.32E-13
PLPP5,476,PLPP5,OK,treatmentcontrol,-1.11180271,0.138322948,-8.037731465,1.31E-15,-1.478172393,count,4.35E-11
RNF7,1175,RNF7,OK,treatmentcontrol,-1.049070663,0.070281553,-14.92668577,1.22E-48,-1.477711137,count,4.34E-44
B4GAT1,543,B4GAT1,OK,treatmentcontrol,-1.107226043,0.125713945,-8.807503743,2.13E-18,-1.476600563,count,7.18E-14
GNG10,612,GNG10,OK,treatmentcontrol,-1.082243907,0.103949022,-10.41129474,5.88E-25,-1.474768633,count,2.02E-20
TSEN34,646,TSEN34,OK,treatmentcontrol,-1.088588472,0.113732861,-9.571450667,2.14E-21,-1.47393954,count,7.27E-17
YIPF2,498,YIPF2,OK,treatmentcontrol,-1.107029431,0.141721158,-7.81132079,7.79E-15,-1.471594353,count,2.58E-10
