gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
HDLBP,303,HDLBP,OK,treatmentcontrol,1.200544204,0.087231712,13.76270373,2.26E-39,1.697249515,count,8.21E-35
APOO,204,APOO,OK,treatmentcontrol,1.21355593,0.117643873,10.31550475,1.06E-23,1.681774414,count,2.42E-19
APP,403,APP,OK,treatmentcontrol,1.178571725,0.07669905,15.36618416,1.14E-47,1.681074671,count,4.14E-43
OPTN,233,OPTN,OK,treatmentcontrol,1.197619338,0.10701595,11.19103585,2.28E-27,1.67364444,count,5.25E-23
MAGI1,392,MAGI1,OK,treatmentcontrol,1.168771266,0.086011927,13.588479,1.66E-38,1.663291936,count,6.03E-34
AK3,204,AK3,OK,treatmentcontrol,1.202461962,0.118759415,10.12519268,6.21E-23,1.66292148,count,1.41E-18
ADD3,204,ADD3,OK,treatmentcontrol,1.192910579,0.124314097,9.595939667,7.35E-21,1.653212871,count,1.66E-16
PIBF1,284,PIBF1,OK,treatmentcontrol,1.172124984,0.100167966,11.70159514,1.31E-29,1.646763941,count,3.02E-25
FAM229B,321,FAM229B,OK,treatmentcontrol,1.155849446,0.084350095,13.70300107,4.49E-39,1.637018968,count,1.63E-34
RABGAP1L,270,RABGAP1L,OK,treatmentcontrol,1.156144043,0.100591316,11.49347762,1.09E-28,1.632777239,count,2.52E-24
MBD5,309,MBD5,OK,treatmentcontrol,1.152647158,0.096223527,11.97884966,7.38E-31,1.629194511,count,1.71E-26
LAMP2,235,LAMP2,OK,treatmentcontrol,1.156924605,0.109415429,10.573688,9.30E-25,1.61737171,count,2.13E-20
APRT,313,APRT,OK,treatmentcontrol,1.142223737,0.081829106,13.9586487,2.35E-40,1.616934334,count,8.54E-36
ISYNA1,253,ISYNA1,OK,treatmentcontrol,1.146797652,0.103064737,11.12696437,4.31E-27,1.609706457,count,9.90E-23
LMNA,252,LMNA,OK,treatmentcontrol,1.134987931,0.100682387,11.27295413,1.01E-27,1.590120938,count,2.32E-23
SIL1,202,SIL1,OK,treatmentcontrol,1.144221236,0.11507887,9.942930747,3.29E-22,1.587260592,count,7.47E-18
OTX2-AS1,255,OTX2-AS1,OK,treatmentcontrol,1.120800623,0.119146163,9.40693846,3.85E-20,1.583004599,count,8.68E-16
TMEM107,233,TMEM107,OK,treatmentcontrol,1.126439934,0.10644759,10.58210838,8.59E-25,1.579140379,count,1.96E-20
IFI27L1,348,IFI27L1,OK,treatmentcontrol,1.112183452,0.072530556,15.33399879,1.69E-47,1.577771256,count,6.15E-43
